date,model,r2_tr,mse_tr,rmse_tr,mae_tr,r2_ts,mse_ts,rmse_ts,mae_ts
2022-12-13 18:23:29.368215,RF,0.8951503158748457,2.5296171904930604e-05,0.0050295299884711,0.0016171532248188,0.8447722838920698,8.698271836371532e-05,0.0093264526141355,0.002758581063933
2022-12-13 18:23:39.264854,SVM,0.9853654782160542,3.5307438632934303e-06,0.001879027371619,0.0011735422860565,0.5304550876569031,0.0002631121161446,0.0162207310607329,0.0033588983775047
2022-12-13 18:23:58.097758,MLP,0.9228347925388396,1.861697886173077e-05,0.0043147397212034,0.00286184199815,0.9539914236149644,2.5781162941497395e-05,0.0050775154299615,0.0031243280270162
2022-12-13 18:24:09.320288,XGB,0.999368055558658,1.524637423177209e-07,0.0003904660578305,0.00029356670403,0.9748639143651214,1.4085146083220464e-05,0.0037530182631077,0.0012596633336008
2022-12-13 18:25:04.363235,RF,0.8996642749900443,2.846935445477728e-05,0.0053356681357424,0.0016402709725497,0.9255372436791564,2.9188489997208985e-05,0.0054026373186814,0.0018297514082865
2022-12-13 18:25:19.807433,SVM,0.9865381616453214,3.819674873473372e-06,0.0019543988521981,0.0011828683747967,0.9830156470564784,6.65765868060249e-06,0.002580243918819,0.0014329685021506
2022-12-13 18:25:33.002635,MLP,0.9309780353906676,1.958435816787293e-05,0.0044254218067742,0.0027014496652089,0.9427497248993852,2.244140782153668e-05,0.0047372363062799,0.0028705401320998
2022-12-13 18:25:47.768440,XGB,0.9994717865553578,1.498757873310132e-07,0.0003871379435434,0.0002947057500198,0.996648394567334,1.3137883484253178e-06,0.0011462060671734,0.0006475351457108
2022-12-13 18:27:07.307744,RF,0.8971661883947554,3.346112016277084e-05,0.0057845587699297,0.0017487946121087,0.927969861701862,1.6265464893976892e-05,0.004033046602009,0.0018495366037061
2022-12-13 18:27:21.661338,SVM,0.9889479968651368,3.596214116370664e-06,0.0018963686657321,0.0011703274475444,0.9606846952744534,8.877974191338057e-06,0.0029795929573245,0.0016241595668781
2022-12-13 18:27:33.140425,MLP,0.9633621590437716,1.1921596404954416e-05,0.0034527664857262,0.0022860651551258,0.9205389843049492,1.7943466329024184e-05,0.0042359728904968,0.0026727048036222
2022-12-13 18:27:45.063752,XGB,0.9995312861953828,1.5251490432402105e-07,0.0003905315663605,0.0002944075763592,0.9810664514441044,4.275473803474395e-06,0.0020677218873616,0.0007345995859398
2022-12-13 18:28:47.076618,RF,0.903937663999368,3.243049318604933e-05,0.0056947777117328,0.0017226129931513,0.7404536109725975,4.520530731844769e-05,0.0067234892220072,0.0019910151848405
2022-12-13 18:29:21.037413,SVM,0.9869333891767176,4.411267213681231e-06,0.0021003016958716,0.0012205901594578,0.9537352785132064,8.057946637786155e-06,0.0028386522572844,0.0016984620636756
2022-12-13 18:29:30.220991,MLP,0.9552265456417048,1.5115447603450222e-05,0.0038878589999445,0.0024386863318676,0.853065113444533,2.5591713016819747e-05,0.005058825260554,0.0030899385406509
